source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6319,rationalization_binary,166,51,long_100_plus,False,,0,0.15736194895293404,-14.695672422647476,0.03290399577595064,0.7568082788671026,-2.4604657611741905,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4536,summarization,160,43,long_100_plus,False,,0,1.0668641672542698,-13.733018085360527,0.17246174172398687,0.1398346415729865,-2.048883798025071,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4770,summarization,194,47,long_100_plus,False,,0,0.19154177925360488,-16.756816193461418,0.0950574679395656,0.3558643813359326,-2.1643718528569713,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4825,summarization,264,0,long_100_plus,False,,0,1.5881638745964473,-11.0632905960083,0.5621354928993813,0.4954128440366972,-2.5786149972460755,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4095,summarization,294,46,long_100_plus,False,,0,1.4089508162998916,-13.691756144165993,0.23589250246068513,0.17705915333620897,-1.9862441195314608,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4877,summarization,296,47,long_100_plus,False,,0,0.1506863356814236,-17.936535373330116,0.305764136170768,0.07923060223843212,-2.032617259108369,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4369,summarization,301,42,long_100_plus,False,,0,0.08069405071275604,-17.93184943497181,0.0988679054395271,0.5758699439640903,-2.3563257428010465,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4404,summarization,217,9,long_100_plus,False,,0,0.6144099419569568,-14.69010647483494,0.1970919790735262,0.16680437227481876,-2.031644885438823,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6280,rationalization_binary,166,51,long_100_plus,False,,0,0.16377025729393313,-14.667568534612656,0.0456505877256615,0.5870293307974727,-2.2386050111180276,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_6674,rationalization_binary,166,51,long_100_plus,False,,0,0.15962695256959963,-14.691263690590858,0.04009561482528974,0.6018945697949355,-2.4264700608033607,
halogen_outputs\experiment_2_opt_prompt_length\long_100_plus_words\0.pkl,long_100_plus_words,halogen_4006,summarization,247,50,long_100_plus,False,,0,0.10616142262788973,-18.407447010278702,0.18975463810505852,0.28888888888888886,-2.4688064046695617,
