source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput,answer_similarity,rough_correct,rough_hallucination
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6764,code,23,39,short_0_100,False,,0,0.5714712712302454,-17.553282856941223,0.16643729376103936,0.2598739805467339,-2.0296921693670607,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6765,code,20,27,short_0_100,False,,0,0.3073397442714998,-20.1918613165617,0.17022870762307607,0.2130330459300886,-2.06039886860267,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6766,code,31,18,short_0_100,False,,0,0.283177135579938,-21.405613660812378,0.1675465474692154,0.19474691169214914,-2.003756188619224,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6767,code,21,0,short_0_100,False,,0,1.0206473735811943,-14.465959548950195,0.1863990184915514,0.47554110650312464,-2.501779278469169,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6768,code,26,18,short_0_100,False,,0,0.28833122595308597,-21.000611498951912,0.14938554143553925,0.18708945441999064,-2.0179027428802536,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6769,code,29,30,short_0_100,False,,0,0.4286509377411856,-19.350526064634323,0.14140422281382992,0.27174443285585215,-2.047276010695245,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6770,code,22,18,short_0_100,False,,0,0.24415762089955928,-21.641252428293228,0.15491405544806572,0.2129005072965543,-2.0308944686762604,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6771,code,27,24,short_0_100,False,,0,0.46207799394561655,-19.783977434039116,0.4030167245574178,0.27029920136683033,-2.3239725671126426,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6772,code,25,28,short_0_100,False,,0,0.3637960458262606,-20.220119282603264,0.20950576688715347,0.1732438255405337,-2.0227484480999833,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6773,code,25,39,short_0_100,False,,0,0.6313938742575935,-17.640915349125862,0.22512587986801283,0.15365967289492966,-1.9980434769288533,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6774,code,29,24,short_0_100,False,,0,0.4014886107088764,-19.504393860697746,0.20193870788701215,0.21391884288386545,-2.0506664449747847,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6775,code,22,14,short_0_100,False,,0,0.33095516242012557,-20.836448311805725,0.1634534022751236,0.20867050937013806,-2.037736334764904,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6776,code,29,36,short_0_100,False,,0,0.3756585590027395,-19.256640031933784,0.16689338824131422,0.32378820033539746,-2.0406604193984186,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6777,code,26,55,short_0_100,False,,0,0.7664169000383663,-16.58074799180031,0.20937544525069168,0.16997604697395716,-2.006002247335034,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6778,code,39,56,short_0_100,False,,0,0.4257139030171273,-17.936700254678726,0.16463465365918617,0.3742415890873012,-2.039732193343861,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6779,code,23,32,short_0_100,False,,0,0.4238398467387327,-19.88233606517315,0.1676966192040233,0.18490738832801645,-2.007292705009557,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6780,code,23,55,short_0_100,False,,0,0.6606340477636767,-17.065663382411003,0.21261481798212117,0.1391011669947355,-1.976991791458198,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6781,code,32,31,short_0_100,False,,0,0.5180669464033305,-17.980713427066803,0.1615204503781485,0.22139625455286271,-2.0176599308509964,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6782,code,25,31,short_0_100,False,,0,0.4063202747423428,-19.04828806221485,0.1566258458657515,0.35447545504761646,-2.080238569956346,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6783,code,31,23,short_0_100,False,,0,0.3289672206151507,-21.328967198729515,0.1857856170436675,0.2008832594800601,-2.0940453908436996,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6784,code,23,55,short_0_100,False,,0,0.6395226136026421,-17.357784375548363,0.19502095675327122,0.14182657359629314,-1.9500314626556858,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6785,code,21,30,short_0_100,False,,0,0.3917843482204447,-19.89080786705017,0.20766822845430166,0.14775866848990638,-2.0320118657883106,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6786,code,32,32,short_0_100,False,,0,0.37667696537932344,-19.347258135676384,0.16872249734004938,0.3403455124866971,-2.0439771646901925,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6787,code,23,29,short_0_100,False,,0,0.29789516927312754,-18.83488257229328,0.1302432425281287,0.3474640080485887,-2.117655233628015,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6788,code,22,0,short_0_100,False,,0,1.3336520153538278,-13.99771499633789,0.2700490034925561,0.47309179723324357,-2.497721792518592,,,,
halogen_outputs/tinyllama_code_100/0.pkl,tinyllama_code_100,halogen_6789,code,24,24,short_0_100,False,,0,0.3747249206568378,-19.58883622288704,0.17408599978623057,0.233778507824206,-2.0492062291371766,,,,
