source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3988,summarization,158,0,long_100_plus,True,model.layers.20,3000,0.09938564385755902,-16.78688621520996,0.0,1.0,-2.8031637572777734,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3989,summarization,228,0,long_100_plus,True,model.layers.20,3000,0.10510348048401907,-16.730104446411133,0.0,1.0,-2.8043418345326634,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3990,summarization,152,0,long_100_plus,True,model.layers.20,3000,0.18739924771783248,-16.20302391052246,0.0,1.0,-2.8033184909989757,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3991,summarization,271,0,long_100_plus,True,model.layers.20,3000,0.12907934805037008,-16.691579818725586,0.0,1.0,-2.8013133268215866,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3992,summarization,302,0,long_100_plus,True,model.layers.20,3000,0.11308085606437301,-16.628705978393555,0.0,1.0,-2.8029205903691485,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3993,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.07980207294100804,-16.892301559448242,0.0,1.0,-2.801474230000533,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3994,summarization,304,0,long_100_plus,True,model.layers.20,3000,0.09447205470985756,-16.828845977783203,0.0,1.0,-2.798374704348336,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3995,summarization,267,0,long_100_plus,True,model.layers.20,3000,0.13177157367183615,-16.350521087646484,0.0,1.0,-2.804996655002358,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3996,summarization,146,0,long_100_plus,True,model.layers.20,3000,0.3630953636830154,-15.6130952835083,0.0,1.0,-2.806282543512887,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3997,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.08285053783899855,-17.114099502563477,0.0,1.0,-2.8031350415567857,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3998,summarization,144,0,long_100_plus,True,model.layers.20,3000,0.09880286370735834,-16.75505256652832,0.0,1.0,-2.8054123685196743,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_3999,summarization,300,0,long_100_plus,True,model.layers.20,3000,0.11921252690785437,-16.822338104248047,0.0,1.0,-2.805595965838088,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4000,summarization,314,0,long_100_plus,True,model.layers.20,3000,0.09622520178103296,-16.76810073852539,0.0,1.0,-2.8026097204198397,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4001,summarization,252,0,long_100_plus,True,model.layers.20,3000,0.09857616153225698,-16.598575592041016,0.0,1.0,-2.8061547886392093,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4002,summarization,273,0,long_100_plus,True,model.layers.20,3000,0.1368507777028776,-16.605600357055664,0.0,1.0,-2.80319813847535,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4003,summarization,228,0,long_100_plus,True,model.layers.20,3000,0.1152678009630105,-16.39651870727539,0.0,1.0,-2.802635640991018,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4004,summarization,165,0,long_100_plus,True,model.layers.20,3000,0.42884547907391984,-14.850720405578613,0.0,1.0,-2.800938388994512,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4005,summarization,198,0,long_100_plus,True,model.layers.20,3000,0.11516847903075007,-16.521419525146484,0.0,1.0,-2.799757343213441,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4006,summarization,247,0,long_100_plus,True,model.layers.20,3000,0.1864054355194111,-15.670780181884766,0.0,1.0,-2.796632979542532,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4007,summarization,186,0,long_100_plus,True,model.layers.20,3000,0.1059643207718291,-16.84033966064453,0.0,1.0,-2.805434933709531,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4008,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.10272564997085865,-16.743350982666016,0.0,1.0,-2.797812549355,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4009,summarization,202,0,long_100_plus,True,model.layers.20,3000,0.09808826176858342,-16.848087310791016,0.0,1.0,-2.8047189339532266,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4010,summarization,194,0,long_100_plus,True,model.layers.20,3000,0.12699702656141132,-16.486371994018555,0.0,1.0,-2.8038915319820936,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4011,summarization,281,0,long_100_plus,True,model.layers.20,3000,0.12851499864535557,-16.097265243530273,0.0,1.0,-2.7988652262047795,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4012,summarization,296,0,long_100_plus,True,model.layers.20,3000,0.10805863989528239,-16.67055892944336,0.0,1.0,-2.804456913783045,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4013,summarization,285,0,long_100_plus,True,model.layers.20,3000,0.1347451345221769,-16.43161964416504,0.0,1.0,-2.801931588676207,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4014,summarization,211,0,long_100_plus,True,model.layers.20,3000,0.10040479490074804,-16.537904739379883,0.0,1.0,-2.801990838439084,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4015,summarization,215,0,long_100_plus,True,model.layers.20,3000,0.22684287823696198,-15.953405380249023,0.0,1.0,-2.798315885625896,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4016,summarization,210,0,long_100_plus,True,model.layers.20,3000,0.13567222911547816,-16.479421615600586,0.0,1.0,-2.8045635863028897,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4017,summarization,298,0,long_100_plus,True,model.layers.20,3000,0.184392099271338,-16.18439292907715,0.0,1.0,-2.8002745415270267,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4018,summarization,305,0,long_100_plus,True,model.layers.20,3000,0.09889945470961312,-16.802024841308594,0.0,1.0,-2.80223107607837,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4019,summarization,293,0,long_100_plus,True,model.layers.20,3000,0.12986484165690854,-16.348615646362305,0.0,1.0,-2.8008621808681102,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4020,summarization,237,0,long_100_plus,True,model.layers.20,3000,0.12736802712832723,-16.377368927001953,0.0,1.0,-2.800066950861589,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4021,summarization,163,0,long_100_plus,True,model.layers.20,3000,0.14928307123933493,-16.243032455444336,0.0,1.0,-2.8051451695760954,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4022,summarization,258,0,long_100_plus,True,model.layers.20,3000,0.09502983289570407,-16.954404830932617,0.0,1.0,-2.8017787685465803,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4023,summarization,234,0,long_100_plus,True,model.layers.20,3000,0.0890512630877041,-16.88592529296875,0.0,1.0,-2.8046116187785275,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4024,summarization,257,0,long_100_plus,True,model.layers.20,3000,0.1310758375813587,-16.459199905395508,0.0,1.0,-2.802451439645292,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4025,summarization,271,0,long_100_plus,True,model.layers.20,3000,0.11243261396795999,-16.6749324798584,0.0,1.0,-2.804829403413481,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4026,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.08877191307759102,-16.94814682006836,0.0,1.0,-2.804962666129043,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4027,summarization,140,0,long_100_plus,True,model.layers.20,3000,0.20285063941561055,-16.030975341796875,0.0,1.0,-2.8043204019358705,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4028,summarization,298,0,long_100_plus,True,model.layers.20,3000,0.20990926305667004,-16.100534439086914,0.0,1.0,-2.79834156108114,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4029,summarization,278,0,long_100_plus,True,model.layers.20,3000,0.12504553401149504,-16.562545776367188,0.0,1.0,-2.8027013645697765,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4030,summarization,289,0,long_100_plus,True,model.layers.20,3000,0.11330039019034599,-16.785175323486328,0.0,1.0,-2.8051882342438113,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4031,summarization,304,0,long_100_plus,True,model.layers.20,3000,0.14023676435766108,-16.562110900878906,0.0,1.0,-2.7982602122881195,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4032,summarization,264,0,long_100_plus,True,model.layers.20,3000,0.4313077947698818,-15.501620292663574,0.0,1.0,-2.8069289237833437,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4033,summarization,216,0,long_100_plus,True,model.layers.20,3000,0.18232179521256214,-15.924509048461914,0.0,1.0,-2.8009560282059986,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4034,summarization,206,0,long_100_plus,True,model.layers.20,3000,0.1102419377231211,-16.860240936279297,0.0,1.0,-2.802718214695915,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4035,summarization,276,0,long_100_plus,True,model.layers.20,3000,0.07290927120101812,-17.10416030883789,0.0,1.0,-2.806037916271375,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4036,summarization,282,0,long_100_plus,True,model.layers.20,3000,0.09917269722134572,-16.974172592163086,0.0,1.0,-2.803230477280388,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4037,summarization,238,0,long_100_plus,True,model.layers.20,3000,0.17836817622864592,-15.90493106842041,0.0,1.0,-2.798868993359273,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4038,summarization,304,0,long_100_plus,True,model.layers.20,3000,0.15578916231670487,-16.56203842163086,0.0,1.0,-2.7966819162547827,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4039,summarization,289,0,long_100_plus,True,model.layers.20,3000,0.10379509308806832,-17.072546005249023,0.0,1.0,-2.802770653770603,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4040,summarization,167,0,long_100_plus,True,model.layers.20,3000,0.17614521986276807,-15.933958053588867,0.0,1.0,-2.803479653969937,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4041,summarization,169,0,long_100_plus,True,model.layers.20,3000,0.05681814324151039,-17.08806800842285,0.0,1.0,-2.802411345868289,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4042,summarization,183,0,long_100_plus,True,model.layers.20,3000,0.16043064335969484,-16.441680908203125,0.0,1.0,-2.8000806410867547,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4043,summarization,193,0,long_100_plus,True,model.layers.20,3000,0.19118297767498582,-16.36305809020996,0.0,1.0,-2.7998679884894146,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4044,summarization,209,0,long_100_plus,True,model.layers.20,3000,0.15591064415002628,-16.21841049194336,0.0,1.0,-2.80225669914694,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4045,summarization,305,0,long_100_plus,True,model.layers.20,3000,0.1792914888895097,-16.046478271484375,0.0,1.0,-2.806220822145975,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4046,summarization,272,0,long_100_plus,True,model.layers.20,3000,0.14826550274163605,-16.398265838623047,0.0,1.0,-2.797373934840961,
halogen_outputs/tinyllama_summarization_100_clip/0.pkl,tinyllama_summarization_100_clip,halogen_4047,summarization,284,0,long_100_plus,True,model.layers.20,3000,0.12308031525659884,-16.52933120727539,0.0,1.0,-2.797394705141025,
